date,DOY,obs_lai,obs_nee,minT,maxT,ssrd,CO2,21d_minT,21d_DayLength,21d_vpd,removalinput
21/08/2002,233,,-1.945977912,10.02960205,16.98632813,8.252355,371.2157143,286.1433675,54639.19512,310.6257346,0
22/08/2002,234,,-1.2746592,10.12228394,17.47940063,7.2064545,371.1585714,285.8720183,54385.87455,309.8316236,0
23/08/2002,235,,3.212450712,12.51480103,16.37261963,5.9916935,371.1014286,285.811685,54130.58141,303.1188442,0
24/08/2002,236,,-1.429378272,13.00292969,16.99462891,6.940751,371.0442857,285.6652472,53873.4057,305.0245238,0
25/08/2002,237,,0.693634536,12.22406006,17.31390381,8.467864,370.9871429,285.6224644,53614.43447,304.1502751,0
26/08/2002,238,,0.698184792,9.944732666,18.18136597,10.618316,370.93,285.46646,53353.75188,299.8455164,5.5
27/08/2002,239,,-2.149386408,9.844268799,19.40606689,10.618316,370.8342857,285.3293533,53091.43927,300.0107037,5.5
28/08/2002,240,,-0.990510552,13.19958496,19.36746216,7.7348605,370.7385714,285.2468192,52827.57516,307.2119257,2.4
29/08/2002,241,,-2.254691808,13.95513916,17.54421997,7.912451,370.6428571,285.3205264,52562.23533,304.7062131,2.4
30/08/2002,242,,2.529614448,11.43173218,14.85552979,7.912451,370.5471429,285.3040527,52295.49287,304.7484639,2.4
31/08/2002,243,,-4.390004952,9.894500732,15.33618164,8.922342,370.4514286,285.2354667,52027.41825,312.9814816,2.4
01/09/2002,244,,-3.357123624,6.273895264,15.29550171,8.380296,370.3557143,284.924805,51758.07937,322.313704,2.4
02/09/2002,245,,-2.831521536,10.98040771,17.79315186,9.07238,370.26,284.8889962,51487.54162,324.2278493,2.4
03/09/2002,246,,-0.502315776,9.36038208,17.12011719,9.07238,370.4557143,284.6015105,51215.868,331.1021227,2.4
04/09/2002,247,,-0.232695288,11.8873291,17.07806396,6.285222,370.6514286,284.5346087,50943.1191,335.544653,0
05/09/2002,248,,-0.498628656,10.92523193,15.22723389,6.285222,370.8471429,284.3436718,50669.35329,325.5994379,0
06/09/2002,249,,-1.640435112,8.654388428,13.09298706,3.7744065,371.0428571,284.3118376,50394.62668,318.1309393,0
07/09/2002,250,,0.210310128,8.991119385,13.39431763,5.058185,371.2385714,284.1227187,50118.99328,301.0770365,0
08/09/2002,251,,-0.181031112,9.746643066,14.24249268,6.270764,371.4342857,283.9136239,49842.50505,303.1177205,0
09/09/2002,252,,2.473423128,10.534729,15.7388916,6.270764,371.63,283.8660586,49565.21197,294.7551142,0
10/09/2002,253,,-0.867586032,12.43771362,16.86636353,7.0621455,371.5157143,283.9097845,49287.16212,287.1362265,0
11/09/2002,254,,-1.82442996,9.820922852,18.77029419,8.387389,371.4014286,283.8998474,49008.40178,286.4516678,0
12/09/2002,255,,0.115007688,11.10348511,17.70211792,8.387389,371.2871429,283.9465713,48728.9755,275.9813236,0
13/09/2002,256,,0.22194972,11.78546143,16.97116089,7.7564115,371.1728571,283.9118408,48448.92617,274.7589471,0
14/09/2002,257,,-0.538189488,10.07489014,17.03323364,7.7564115,371.0585714,283.7724104,48168.29512,275.7010073,0
15/09/2002,258,,0.397502208,9.727539063,16.60845947,7.678392,370.9442857,283.6535284,47887.12219,266.9941344,0
16/09/2002,259,,0.1408644,11.51803589,15.21273804,7.0313195,370.83,283.7284476,47605.44582,262.8679588,0
17/09/2002,260,,-0.25133436,10.57858276,15.58926392,4.53087,370.7828571,283.7634149,47323.30311,261.9627377,0
18/09/2002,261,,0.510346656,10.74200439,14.28320313,4.53087,370.7357143,283.6463873,47040.72994,257.4718973,0
19/09/2002,262,,0.64051776,9.542205811,14.6817627,4.4798575,370.6885714,283.4362476,46757.76102,253.2692199,0
20/09/2002,263,,-0.187599456,8.146453857,14.86932373,5.950501,370.6414286,283.2798058,46474.42997,264.8670276,0
21/09/2002,264,,0.24948432,10.20718384,15.81750488,4.999534,370.5942857,283.2946955,46190.76943,258.3837397,0
22/09/2002,265,,-0.295799904,9.46295166,12.60476685,5.59914,370.5471429,283.4465553,45906.8111,255.360712,0
23/09/2002,266,,-0.85504464,6.305023193,13.14263916,6.458993,370.5,283.2239179,45622.58587,249.1118615,0
24/09/2002,267,,-0.113067144,4.51449585,14.66314697,6.653224,370.4114286,282.9931614,45338.12386,247.5123843,0
25/09/2002,268,,0.803637288,6.925415039,13.09091187,6.642585,370.3228571,282.7568798,45053.45451,239.4654774,0
26/09/2002,269,,1.1018376,9.089447021,14.78933716,5.068824,370.2342857,282.6694615,44768.60667,243.5854638,0
27/09/2002,270,,1.578265776,9.824462891,15.14929199,4.880322,370.1457143,282.7251793,44483.60867,243.1019389,0
28/09/2002,271,,2.314433736,8.205871582,14.47283936,4.492406,370.0571429,282.6877866,44198.48841,245.4882827,0
29/09/2002,272,,0.44002656,9.518859863,16.06091309,4.6618125,369.9685714,282.6769398,43913.27343,250.8476395,0
30/09/2002,273,,0.935099208,11.86752319,17.4352417,5.535033,369.88,282.7404061,43627.99099,262.2381635,0.6
01/10/2002,274,,1.191542832,10.56018066,17.65179443,5.535033,369.8842857,282.6509998,43342.66815,266.3723203,0.6
02/10/2002,275,,1.532662344,11.41262817,17.0697937,4.9264245,369.8885714,282.7267953,43057.33185,262.4209842,0
03/10/2002,276,,0.269062992,9.856292725,14.43835449,5.084101,369.8928571,282.6674052,42772.00901,265.0366051,2
04/10/2002,277,,1.135430568,6.992614746,13.87634277,4.316998,369.8971429,282.4391744,42486.72657,263.6872312,0
05/10/2002,278,,1.59817428,12.68460083,15.42926025,2.531002,369.9014286,282.5634463,42201.51159,265.7991827,0
06/10/2002,279,,-0.54691092,9.023651123,12.48959351,4.559241,369.9057143,282.5299279,41916.39133,266.3765157,0
07/10/2002,280,,-0.385427592,6.328338623,12.72268677,4.559241,369.91,282.2827994,41631.39333,261.5604873,0
08/10/2002,281,,0.65247012,9.010223389,12.88818359,3.21572,370.1,282.2081156,41346.54549,256.2066389,0
09/10/2002,282,,0.219978072,8.996063232,12.20547485,3.7209385,370.29,282.1249756,41061.87614,260.4047517,0
10/10/2002,283,,1.60047252,9.649017334,11.29800415,3.7209385,370.48,282.1300618,40777.41413,257.9907081,0
11/10/2002,284,,3.258022824,8.524902344,9.735412598,2.2865765,370.67,282.1480832,40493.1889,250.1544371,0
12/10/2002,285,,1.876508424,7.678833008,8.730010986,0.401283,370.86,282.0276855,40209.23057,237.8097391,0
13/10/2002,286,,-0.398170944,5.372619629,9.499572754,2.027966,371.05,281.8329078,39925.57003,226.1340385,0
14/10/2002,287,,1.019340288,6.763427734,8.918273926,2.027966,371.24,281.8547366,39642.23898,215.8950201,0
15/10/2002,288,,0.516539592,5.748962402,8.119720459,2.652396,371.16,281.9135207,39359.27006,208.7111044,0
16/10/2002,289,,0.580320504,4.215270996,7.4453125,2.8984585,371.08,281.7844663,39076.69689,208.4233622,0
17/10/2002,290,,-0.126213336,3.15057373,7.643920898,3.044677,371,281.5016628,38794.55418,200.1712485,0
18/10/2002,291,,-0.825341184,2.710571289,6.464050293,3.707299,370.92,281.162906,38512.87781,196.5397926,0
19/10/2002,292,,-0.726031944,0.8203125,6.521972656,3.847789,370.84,280.8112127,38231.70488,194.6985116,0
20/10/2002,293,,-0.971338392,-1.727844238,4.937316895,3.3382055,370.76,280.2756554,37951.07383,188.2743478,0
21/10/2002,294,,0.315478152,3.010528564,6.444732666,2.124263,370.68,279.8538938,37671.0245,171.8466584,0
22/10/2002,295,,0.559015776,5.627990723,8.638305664,0.247426,370.7342857,279.6190276,37391.59822,158.4141476,0
23/10/2002,296,,-1.080781272,2.704193115,6.145477295,3.305743,370.7885714,279.2043402,37112.83788,152.4407044,0
24/10/2002,297,,-1.3361814,1.553222656,6.641967773,3.598726,370.8428571,278.8089559,36834.78803,147.1881617,0
25/10/2002,298,,-0.347792616,5.1328125,7.697723389,1.4559125,370.8971429,278.7203939,36557.49495,142.6821087,0
26/10/2002,299,,-0.283810608,3.412322998,8.743804932,3.489062,370.9514286,278.2788568,36281.00672,139.6544648,0
27/10/2002,300,,1.024907472,5.195068359,7.668762207,2.4407065,371.0057143,278.0965434,36005.37332,133.2147279,0
28/10/2002,301,,0.823187448,4.938262939,8.43762207,2.9369225,371.06,278.0303493,35730.64671,134.5640641,0
29/10/2002,302,,0.895276584,2.557769775,7.490844727,2.0069605,371.19,277.7230896,35456.8809,128.8423354,0
30/10/2002,303,,0.710145792,-0.094390869,6.506103516,2.2693905,371.32,277.2902108,35184.132,115.2345985,0
31/10/2002,304,,-0.258622632,-0.312286377,7.892181396,2.7336895,371.45,276.815863,34912.45838,108.4681259,0
01/11/2002,305,,0.183835656,6.143005371,10.71392822,2.3547755,371.58,276.7024394,34641.92063,102.0993713,0
02/11/2002,306,,0.6917832,7.253662109,9.96572876,0.7267285,371.71,276.6821931,34372.58175,102.731711,0
03/11/2002,307,,0.050690232,7.399383545,11.03457642,2.680767,371.84,276.7787057,34104.50713,106.9773026,0
04/11/2002,308,,-0.275765904,7.257202148,10.29949951,2.1357205,371.97,276.8022188,33837.76467,109.143877,0
05/11/2002,309,,-0.319284288,8.476806641,11.48626709,2.0511535,371.9542857,276.9321161,33572.42484,107.7381923,0
06/11/2002,310,,-0.0107676,6.811523438,12.75854492,2.1231715,371.9385714,277.0557472,33308.56073,107.1656114,0
07/11/2002,311,,-0.100263312,4.777679443,7.58807373,2.0429695,371.9228571,277.1332284,33046.24812,108.8832162,0
08/11/2002,312,,0.725177016,4.936828613,7.732879639,1.803182,371.9071429,277.2392407,32785.56553,105.8017092,0
09/11/2002,313,,0.832829688,1.683380127,6.740570068,1.804273,371.8914286,277.2803391,32526.5943,100.7797522,0
10/11/2002,314,,1.102441752,1.506530762,8.731384277,1.804273,371.8757143,277.434357,32269.41859,97.83361789,0
11/11/2002,315,,0.399495672,4.71472168,8.64175415,1.554392,371.86,277.515509,32014.12545,101.7295402,0
12/11/2002,316,,1.446867792,3.908233643,7.195709229,1.574579,371.9842857,277.4336158,31760.80488,104.7608732,0
13/11/2002,317,,0.298541592,2.325012207,7.008117676,0.871583,372.1085714,277.4155596,31509.54982,98.563699,0
14/11/2002,318,,1.196992728,6.256195068,8.141784668,0.45666,372.2328571,277.6395107,31260.45618,95.04406511,0
15/11/2002,319,,0.190181088,6.317047119,8.145935059,0.565233,372.3571429,277.6959028,31013.62289,94.72803615,0
16/11/2002,320,,0.314229888,4.515228271,6.434387207,0.8794945,372.4814286,277.7484221,30769.15184,88.05118334,0
17/11/2002,321,,0.03321432,0.205566406,5.111114502,1.674695,372.6057143,277.5108268,30527.14797,87.47892098,0
18/11/2002,322,,0.40015296,0.088134766,6.7081604,1.6220455,372.73,277.2798683,30287.71916,80.95987456,0
19/11/2002,323,,0.473917176,3.530487061,6.302703857,1.007981,372.7357143,277.3261882,30050.97627,82.60342307,0
20/11/2002,324,,2.194506648,5.41293335,7.376373291,0.7548265,372.7414286,277.5884417,29817.0331,83.420779,0
21/11/2002,325,,2.024231688,7.188598633,8.995483398,0.133942,372.7471429,277.9456267,29586.00631,81.48575174,0
22/11/2002,326,,1.138022568,6.671447754,8.962402344,0.756736,372.7528571,277.9707906,29358.01539,83.28825124,0
23/11/2002,327,,0.742246848,6.70401001,8.388671875,0.8816765,372.7585714,277.9446167,29133.18256,84.29898435,0
24/11/2002,328,,0.91277388,4.522277832,7.77355957,1.3337,372.7642857,277.8076117,28911.63271,81.37544577,0
25/11/2002,329,,0.689897736,2.429016113,6.332336426,1.136468,372.77,277.577698,28693.49326,77.26034128,0
26/11/2002,330,,-0.188635392,5.60748291,8.267303467,0.814023,372.8085714,277.4410636,28478.89408,76.77623985,0
27/11/2002,331,,-0.24610716,7.912994385,8.678985596,0.356271,372.8471429,277.4935146,28267.9673,74.73307891,0
28/11/2002,332,,0.022193352,7.040740967,8.87689209,0.950694,372.8857143,277.6012794,28060.84719,70.95633025,0
29/11/2002,333,,0.429644736,2.499755859,6.926086426,1.088456,372.9242857,277.4852283,27857.66997,66.18425614,0
30/11/2002,334,,0.50719176,4.976470947,7.38671875,0.767375,372.9628571,277.6420422,27658.57361,64.07525853,0
01/12/2002,335,,0.031039416,5.533203125,7.262573242,0.5674155,373.0014286,277.8337885,27463.69761,63.96667735,0
02/12/2002,336,,0.386288136,5.468109131,7.857696533,0.5671425,373.04,277.8696641,27273.18281,60.44272486,0
03/12/2002,337,,-0.026577936,5.480133057,8.117675781,0.5698705,373.1185714,277.9445164,27087.17106,58.51073347,0
04/12/2002,338,,0.199096488,4.399902344,7.317749023,0.676261,373.1971429,278.0433207,26905.80501,61.33663768,0
05/12/2002,339,,0.83805732,3.980407715,7.063995361,1.0720885,373.2757143,277.9349499,26729.22779,65.47285961,0
06/12/2002,340,,1.046664504,4.598693848,6.10546875,0.8137505,373.3542857,277.8531235,26557.58267,65.80676587,0
07/12/2002,341,,0.931163688,3.710876465,4.879394531,0.3961,373.4328571,277.8148211,26391.01279,66.42010907,0
08/12/2002,342,,1.498110336,2.893798828,4.610473633,0.435109,373.5114286,277.9428321,26229.66073,67.77834438,0
09/12/2002,343,,0.949749192,2.465087891,5.189697266,0.930507,373.59,278.0560204,26073.66821,75.20757902,0
10/12/2002,344,,1.664606592,1.499450684,3.508514404,0.9302345,373.5871429,277.9593044,25923.17565,77.7485743,0
11/12/2002,345,,1.231061976,2.417694092,3.961578369,0.941419,373.5842857,277.8166739,25778.32183,83.93136406,0
12/12/2002,346,,1.552557888,2.228088379,3.774017334,0.941692,373.5814286,277.5804592,25639.2434,90.75018656,0
13/12/2002,347,,1.583974656,2.866912842,4.722167969,0.6421615,373.5785714,277.3992908,25506.07453,92.70506959,0
14/12/2002,348,,1.670344416,2.767150879,4.277404785,0.282616,373.5757143,277.2118213,25378.94643,91.3830857,0
15/12/2002,349,,1.679379696,1.916137695,3.896057129,0.338812,373.5728571,277.0877194,25257.98693,93.20076388,0
16/12/2002,350,,1.454399496,0.428405762,3.543670654,0.5605955,373.57,276.9924523,25143.32002,95.9808395,0
17/12/2002,351,,0.94610808,-1.661346436,1.525970459,1.036352,373.6985714,276.6463175,25035.06544,94.50164123,0
18/12/2002,352,,1.078255584,-1.770294189,0.467468262,1.036079,373.8271429,276.1852086,24933.33821,90.9982832,0
19/12/2002,353,,1.433797848,-2.055358887,1.079833984,0.9354175,373.9557143,275.752061,24838.24817,87.67027855,0
20/12/2002,354,,1.382588352,-2.158660889,-0.255218506,0.9354175,374.0842857,275.5302316,24749.89962,87.14925314,0
21/12/2002,355,,1.571404536,-2.378662109,3.042358398,0.6181555,374.2128571,275.1799872,24668.39083,87.18869893,0
22/12/2002,356,,1.786648104,3.013336182,5.402801514,0.445203,374.3414286,275.0599935,24593.8137,85.0200498,0
23/12/2002,357,,1.242666576,4.585968018,9.035491943,0.34154,374.47,275.0179868,24526.2533,85.05099862,0
24/12/2002,358,,1.223372376,8.289337158,9.837463379,0.183864,374.5014286,275.1517584,24465.7876,85.86764229,0
25/12/2002,359,,1.181042424,7.980895996,9.344421387,0.346723,374.5328571,275.3222819,24412.48705,84.59855627,0
26/12/2002,360,,1.047982104,6.425262451,8.016296387,0.346451,374.5642857,275.4387036,24366.41432,79.93725125,0
27/12/2002,361,,1.070433576,6.024871826,7.049499512,0.091113,374.5957143,275.5066168,24327.62399,79.0326809,0
28/12/2002,362,,0.135712584,5.439819336,7.277770996,0.6118815,374.6271429,275.5889474,24296.16233,80.14823462,0
29/12/2002,363,,0.078024384,4.686401367,6.162719727,0.6118815,374.6585714,275.6743094,24272.06707,75.97230841,0
30/12/2002,364,,0.091237104,2.308746338,5.697235107,0.365546,374.69,275.6668646,24255.36723,68.36187438,0
31/12/2002,365,,0.088547688,1.063690186,2.683776855,0.6498,374.67,275.6461141,24246.08298,66.04475387,0
01/01/2003,1,,0.131187168,1.417388916,1.493560791,0.649527,374.65,275.5984805,24244.22557,61.59623957,0
02/01/2003,2,,0.183438432,1.279937744,3.66204834,0.030726,374.63,275.5533305,24249.79724,55.20279205,0
03/01/2003,3,,0.13847112,1.03237915,3.640411377,0.083015,374.61,275.4659717,24262.79125,51.33291356,0
04/01/2003,4,,0.215142264,-1.9921875,1.070159912,1.1368775,374.59,275.2393366,24283.19188,52.62954678,0
05/01/2003,5,,0.236417832,-5.196655273,0.911376953,1.222588,374.57,274.9006321,24310.97452,50.64623444,0
06/01/2003,6,,0.19561068,-5.56060791,0.593017578,1.222588,374.55,274.615441,24346.10576,48.32833556,0
07/01/2003,7,,0.231246576,-4.998596191,1.574737549,1.144155,374.6171429,274.4565244,24388.5436,48.11425838,0
08/01/2003,8,,0.702062208,-2.793518066,-0.426940918,0.7894535,374.6842857,274.4077994,24438.23758,49.73935266,0
09/01/2003,9,,0.118346616,-1.772674561,2.453369141,0.7894535,374.7514286,274.4212606,24495.12903,51.46747728,0
10/01/2003,10,,0.162709344,1.242828369,3.807495117,1.046585,374.8185714,274.5832363,24559.15136,56.1203725,0
11/01/2003,11,,0.23787864,-1.176025391,3.009490967,1.249541,374.8857143,274.6405047,24630.23033,58.7668428,0
12/01/2003,12,,0.188393904,-2.630126953,1.573913574,1.484032,374.9528571,274.3717683,24708.28436,59.93103563,0
13/01/2003,13,,0.154269792,-0.0206604,8.503295898,1.4837625,375.02,274.1524051,24793.22492,60.86116546,0
14/01/2003,14,,0.15821676,8.512512207,9.544036865,0.237186,375.0057143,274.1630325,24884.95689,62.20450456,0
15/01/2003,15,,0.181852992,7.359619141,9.869903564,0.257132,374.9914286,274.1334478,24983.37892,64.45752998,0
16/01/2003,16,,0.11491956,5.405426025,8.555664063,1.2743375,374.9771429,274.0848842,25088.38389,71.08698373,0
17/01/2003,17,,0.177734952,5.617492676,7.475860596,1.2746075,374.9628571,274.0654852,25199.85931,77.84688386,0
18/01/2003,18,,0.181270224,4.218688965,8.773468018,1.4861885,374.9485714,274.0073361,25317.68776,79.77158901,0
19/01/2003,19,,0.091183752,3.309265137,6.726074219,1.4867275,374.9342857,273.9417582,25441.74731,84.13198562,0
20/01/2003,20,,-0.11003904,2.420471191,5.869873047,0.8862145,374.92,273.9470785,25571.912,82.66592035,0
21/01/2003,21,,-0.021414672,1.627380371,7.030303955,0.397287,374.9742857,273.9739208,25708.05224,79.73269045,0
22/01/2003,22,,-0.165739608,3.219299316,5.0128479,0.7848715,375.0285714,274.0597261,25850.0353,76.2608351,0
23/01/2003,23,,0.043648416,2.830596924,4.61050415,0.7244965,375.0828571,274.133567,25997.72572,76.41159176,0
24/01/2003,24,,-0.1242756,-0.632171631,3.967926025,1.990479,375.1371429,274.0543027,26150.98571,81.03568858,0
25/01/2003,25,,0.10835208,4.21786499,9.630493164,1.98994,375.1914286,274.3500195,26309.67565,81.74854905,0
26/01/2003,26,,-0.04724028,5.712402344,8.719421387,1.864339,375.2457143,274.8694984,26473.6544,86.29345967,0
27/01/2003,27,,-0.070698096,5.460693359,12.17333984,1.864339,375.3,275.3943223,26642.77977,91.51780474,0
28/01/2003,28,,-0.05581872,4.86239624,10.80508423,1.1530495,375.2814286,275.8638933,26816.90884,96.04101263,0
29/01/2003,29,,-0.049765104,3.471008301,5.367797852,1.632543,375.2628571,276.1622041,26995.89839,100.9424229,0
30/01/2003,30,,-0.024617088,0.550415039,3.95880127,1.856253,375.2442857,276.2728274,27179.60515,108.2989034,0
31/01/2003,31,,-0.112430592,-1.609283447,0.37689209,2.129826,375.2257143,276.1370126,27367.88622,112.0806711,0
01/02/2003,32,,-0.04802544,-2.166320801,1.774230957,2.129826,375.2071429,276.0898557,27560.59929,114.7539579,0
02/02/2003,33,,-0.125836416,2.304931641,4.506591797,2.120123,375.1885714,276.3248585,27757.60299,115.9547044,0
03/02/2003,34,,0.002672136,0.485229492,3.841583252,2.1198535,375.17,276.3489485,27958.75714,115.5155808,0
04/02/2003,35,,0.007072056,-0.815368652,1.610473633,2.458383,375.1614286,275.9047636,28163.92295,115.9635904,0
05/02/2003,36,,0.059691384,-1.872528076,1.58303833,2.923861,375.1528571,275.4651376,28372.9633,118.2043901,0
06/02/2003,37,,-0.1444608,-4.242675781,2.548156738,3.1227745,375.1442857,275.0057042,28585.74293,115.2074332,0
07/02/2003,38,,0.042458904,-3.353851318,6.957977295,3.1227745,375.1357143,274.5784973,28802.12862,110.6939705,0
08/02/2003,39,,-0.010221552,4.61315918,7.066894531,2.048967,375.1271429,274.5972816,29021.98935,108.9535044,0
09/02/2003,40,,0.079466832,6.446899414,8.280517578,2.048967,375.1185714,274.7466928,29245.19647,107.6440681,0
10/02/2003,41,,-0.145020024,1.421905518,7.058563232,2.781819,375.11,274.699142,29471.62379,110.0220953,0
